DOLZ18;05/11/2018;18:08:43;8 - UBS BRASIL CCTVM S/A;3740,00;5;16 - J. P. MORGAN CCVM S.A.;Comprador
DOLZ18;05/11/2018;18:08:43;8 - UBS BRASIL CCTVM S/A;3740,00;5;16 - J. P. MORGAN CCVM S.A.;Comprador
DOLZ18;05/11/2018;18:08:43;8 - UBS BRASIL CCTVM S/A;3740,00;5;72 - BRADESCO S/A CTVM;Comprador
DOLZ18;05/11/2018;18:08:43;8 - UBS BRASIL CCTVM S/A;3740,00;5;85 - BTG Pactual CTVM S.A.;Comprador
DOLZ18;05/11/2018;18:08:42;8 - UBS BRASIL CCTVM S/A;3740,00;5;8 - UBS BRASIL CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:42;8 - UBS BRASIL CCTVM S/A;3740,00;5;8 - UBS BRASIL CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:42;3 - XP Investimentos CCTVM S/A;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:42;3 - XP Investimentos CCTVM S/A;3740,00;5;8 - UBS BRASIL CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:42;8 - UBS BRASIL CCTVM S/A;3740,00;5;8 - UBS BRASIL CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:42;8 - UBS BRASIL CCTVM S/A;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:42;3 - XP Investimentos CCTVM S/A;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:42;8 - UBS BRASIL CCTVM S/A;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:42;8 - UBS BRASIL CCTVM S/A;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:42;8 - UBS BRASIL CCTVM S/A;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:42;8 - UBS BRASIL CCTVM S/A;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:42;8 - UBS BRASIL CCTVM S/A;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:42;8 - UBS BRASIL CCTVM S/A;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:40;107 - TERRA INVESTIMENTOS DTVM LTDA;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:40;122 - BGC LIQUIDEZ DTVM;3739,50;5;127 - TULLETT PREBON;Vendedor
DOLZ18;05/11/2018;18:08:40;8 - UBS BRASIL CCTVM S/A;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:40;8 - UBS BRASIL CCTVM S/A;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:39;8 - UBS BRASIL CCTVM S/A;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:39;8 - UBS BRASIL CCTVM S/A;3740,00;5;27 - Santander CCVM S/A;Comprador
DOLZ18;05/11/2018;18:08:39;8 - UBS BRASIL CCTVM S/A;3740,00;5;27 - Santander CCVM S/A;Comprador
DOLZ18;05/11/2018;18:08:39;3 - XP Investimentos CCTVM S/A;3740,00;10;27 - Santander CCVM S/A;Comprador
DOLZ18;05/11/2018;18:08:39;3 - XP Investimentos CCTVM S/A;3740,00;10;107 - TERRA INVESTIMENTOS DTVM LTDA;Comprador
DOLZ18;05/11/2018;18:08:39;122 - BGC LIQUIDEZ DTVM;3739,50;5;122 - BGC LIQUIDEZ DTVM;Vendedor
